,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5539,0,0,1,1,22,1,0,2,0,0,0,0,0,0,1,0,1,19.95,433.5,0
5540,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,20.55,20.55,0
5541,1,0,0,0,61,1,1,1,0,0,1,1,1,1,2,1,0,106.6,6428.4,1
5542,1,0,1,0,67,1,1,0,0,1,1,1,1,0,2,0,2,86.15,5883.85,0
5543,1,1,0,0,14,1,0,1,1,1,0,0,0,0,0,0,0,78.85,1043.8,0
5544,0,0,1,0,59,1,1,1,1,1,1,1,1,1,0,1,0,106.75,6252.9,1
5545,0,1,1,0,21,1,0,1,0,0,1,0,1,0,0,0,2,86.55,1857.25,0
5546,0,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0,1,42.4,146.4,0
5547,1,0,0,0,3,1,0,1,0,0,0,0,1,1,0,1,0,89.45,240.45,1
5548,0,0,1,0,70,1,1,2,0,0,0,0,0,0,2,0,2,24.25,1724.15,0
5549,1,0,0,0,3,1,0,1,0,1,0,1,1,1,0,1,0,97.9,315.3,1
5550,0,1,0,0,21,1,0,2,0,0,0,0,0,0,1,0,2,20.5,429.55,0
5551,0,0,0,0,20,1,0,2,0,0,0,0,0,1,0,1,3,19.6,356.15,1
5552,0,0,1,1,22,1,0,2,0,0,0,0,0,0,1,0,2,20.25,488.25,0
5553,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,55.7,55.7,1
5554,1,0,0,0,63,1,0,2,0,0,0,0,0,1,2,1,1,20.6,1298.7,1
5555,1,0,1,1,70,1,0,2,0,0,0,0,0,0,2,0,2,19.8,1378.75,0
5556,0,0,0,0,13,1,0,1,0,1,1,0,0,1,0,1,0,79.8,973.45,1
5557,1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0,80.2,384.25,0
5558,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,116.4,8543.25,1
5559,1,0,0,0,13,0,0,0,0,1,0,0,0,1,0,1,0,31.65,389.95,1
5560,0,0,1,0,61,1,0,1,0,1,1,1,0,0,0,0,3,94.15,5731.85,0
5561,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,20.65,20.65,0
5562,1,1,1,0,56,1,1,1,0,0,0,1,0,1,0,1,2,76.85,4275.75,1
5563,1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,1,20.15,84.5,0
5564,0,0,0,0,35,1,1,0,1,0,0,0,0,0,2,0,1,55.25,1924.1,0
5565,1,0,1,0,18,0,0,0,0,0,1,0,1,1,0,1,0,39.05,669.85,1
5566,0,0,1,0,72,1,1,0,0,1,1,0,1,0,2,0,2,82.15,5784.3,0
5567,1,1,0,0,49,1,1,1,1,1,1,1,0,0,1,0,2,103.0,5166.2,0
5568,1,0,1,0,44,1,1,1,1,1,1,1,0,1,0,1,3,95.1,4060.55,1
5569,1,1,1,0,3,1,0,1,0,0,0,1,1,1,0,1,1,83.9,267.4,1
5570,1,0,1,1,37,1,1,1,0,1,1,0,0,1,0,1,0,95.15,3532.85,1
5571,0,0,1,0,61,1,1,0,0,1,1,0,1,1,1,1,0,79.8,4914.8,1
5572,0,0,1,0,70,1,1,0,1,0,1,1,0,1,2,1,3,74.8,5315.8,1
5573,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,69.85,69.85,1
5574,1,0,0,0,41,1,0,2,0,0,0,0,0,0,0,0,0,20.45,775.6,0
5575,0,0,1,1,70,1,1,0,1,1,1,1,0,0,1,0,2,78.35,5445.95,0
5576,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,53.55,53.55,1
5577,0,0,0,0,51,1,0,2,0,0,0,0,0,0,1,0,0,19.1,1007.8,0
5578,1,0,1,1,42,1,0,2,0,0,0,0,0,0,2,0,1,20.0,833.55,0
5579,1,0,1,1,70,1,1,1,1,1,1,1,0,0,2,0,2,93.9,6579.05,0
5580,0,0,0,0,48,1,0,2,0,0,0,0,0,0,1,0,2,19.95,1004.5,0
5581,0,0,1,1,68,1,1,1,1,1,1,1,1,1,2,1,0,113.15,7856.0,1
5582,1,0,0,0,48,1,1,2,0,0,0,0,0,0,2,0,3,24.0,1183.05,0
5583,1,1,1,0,26,1,0,1,0,1,0,0,0,0,0,0,0,84.95,2169.75,0
5584,0,0,1,0,11,1,1,1,0,1,0,0,0,1,0,1,2,80.5,896.9,1
5585,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,1,19.3,19.3,1
5586,1,0,0,0,27,1,0,2,0,0,0,0,0,0,1,0,1,19.15,501.35,0
5587,1,1,0,0,46,1,0,1,0,1,1,0,1,1,1,1,2,91.3,4126.35,1
5588,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,49.65,49.65,1
5589,1,0,0,0,46,1,0,0,0,0,1,1,0,0,2,0,3,54.35,2460.15,0
5590,0,0,1,1,25,1,0,2,0,0,0,0,0,1,0,1,1,19.15,477.6,1
5591,0,0,0,0,4,1,0,1,0,0,0,0,1,1,0,1,0,88.45,370.65,1
5592,0,0,0,0,13,1,0,2,0,0,0,0,0,0,2,0,1,19.75,265.75,0
5593,0,0,1,0,31,1,0,0,1,1,1,1,0,1,1,1,3,75.5,2424.45,1
5594,1,0,1,1,23,1,1,1,0,0,0,0,1,1,0,1,0,83.75,1849.95,1
5595,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,19.4,61.05,0
5596,1,0,0,0,65,1,1,2,0,0,0,0,0,0,2,0,2,26.5,1698.55,0
5597,0,1,0,0,22,1,1,1,0,0,0,1,1,1,0,1,2,90.5,1910.6,1
5598,1,0,1,1,55,1,0,2,0,0,0,0,0,0,1,0,3,19.15,998.1,0
5599,0,0,1,0,9,1,0,1,0,1,1,1,1,1,0,1,1,94.85,890.6,1
5600,0,0,1,1,7,1,0,1,0,0,0,0,0,1,0,1,2,69.95,529.5,1
5601,1,0,1,1,35,0,0,0,0,0,0,1,1,0,1,0,1,40.9,1383.6,0
5602,0,0,0,0,6,1,0,0,1,0,1,1,1,1,2,1,1,80.25,493.4,1
5603,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,3,48.6,48.6,1
5604,0,0,0,0,17,1,0,1,0,0,0,0,0,1,0,1,0,70.8,1207.0,1
5605,0,0,1,1,10,1,0,0,0,0,1,0,1,0,0,0,1,60.2,563.5,0
5606,0,0,0,1,15,1,0,0,0,0,1,1,0,0,1,0,3,55.2,864.55,0
5607,1,1,0,0,40,0,0,0,1,1,0,0,1,1,0,1,0,55.8,2109.35,1
5608,1,0,1,1,13,1,0,0,1,0,0,1,0,0,1,0,2,54.15,701.05,0
5609,0,0,1,0,29,1,1,1,0,1,0,0,0,1,0,1,2,80.15,2265.25,1
5610,1,0,0,0,3,1,1,1,0,0,0,0,0,1,0,1,0,75.5,220.6,1
5611,1,1,1,0,58,1,1,1,0,0,0,1,1,1,0,1,2,100.4,5749.8,1
5612,1,0,0,0,45,1,0,0,1,1,0,1,0,1,1,1,3,62.55,2796.45,1
5613,1,0,1,1,72,1,1,0,1,1,1,1,0,1,2,1,2,70.45,5165.7,1
5614,0,0,1,1,68,1,1,1,1,1,0,0,0,1,1,1,2,85.5,5696.6,1
5615,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,2,20.2,20.2,1
5616,1,0,1,1,38,1,0,0,1,1,0,0,0,0,0,0,0,54.5,2076.05,0
5617,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,20.75,44.2,0
5618,0,0,0,0,11,1,0,2,0,0,0,0,0,0,0,0,1,20.35,215.25,0
5619,1,1,1,0,20,1,0,1,0,0,0,0,1,1,1,1,2,91.0,1859.5,1
5620,0,0,1,0,72,1,1,1,0,1,1,0,1,1,2,1,2,104.8,7470.1,1
5621,1,0,1,0,3,1,1,1,0,0,0,0,0,1,0,1,3,74.75,229.5,1
5622,0,0,0,0,23,1,1,1,0,0,1,1,1,1,0,1,1,104.05,2470.1,1
5623,0,0,0,0,40,1,0,0,0,0,0,1,0,1,0,1,0,51.1,2092.9,1
5624,0,1,1,0,62,1,1,1,0,1,0,0,0,1,0,1,2,89.8,5629.55,1
5625,1,0,0,1,22,1,0,2,0,0,0,0,0,1,0,1,0,20.55,469.85,1
5626,1,0,0,0,11,1,0,0,1,0,1,0,0,0,0,0,2,64.05,733.95,0
5627,0,1,1,0,7,1,1,1,0,0,0,0,0,1,0,1,0,74.85,485.25,1
5628,1,0,0,0,13,1,1,1,1,1,0,0,1,1,0,1,0,96.65,1244.5,1
5629,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,20.05,20.05,0
5630,1,0,0,0,39,1,1,1,0,1,1,0,1,1,0,1,0,103.45,3994.45,1
5631,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,25.0,78.25,0
5632,0,0,0,0,58,1,0,2,0,0,0,0,0,0,2,0,3,20.3,1131.5,0
5633,0,0,0,1,6,1,1,2,0,0,0,0,0,0,0,0,1,26.35,184.05,0
5634,1,0,1,1,1,1,0,2,0,0,0,0,0,1,0,1,0,19.9,19.9,1
5635,1,0,1,0,22,1,0,0,0,1,1,0,0,1,0,1,1,54.7,1178.75,1
5636,0,0,1,0,14,0,0,0,0,0,0,0,1,0,0,0,0,46.35,667.7,0
5637,0,0,1,1,64,1,1,1,0,0,1,0,0,0,1,0,3,90.25,5629.15,0
5638,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,19.95,19.95,0
5639,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,1,20.65,109.3,0
5640,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,79.6,79.6,0
5641,0,0,0,1,39,1,1,2,0,0,0,0,0,0,1,0,2,25.45,958.45,0
5642,1,0,0,0,20,1,0,2,0,0,0,0,0,0,1,0,1,19.5,403.15,0
5643,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,75.9,75.9,1
5644,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,76.2,76.2,0
5645,0,0,1,0,64,1,1,0,1,0,0,0,1,1,1,1,3,66.15,4392.5,1
5646,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,19.25,19.25,0
5647,1,0,1,0,46,1,0,0,0,1,0,0,1,1,0,1,3,69.1,3168.0,1
5648,1,1,1,1,28,0,0,0,0,1,0,0,0,1,1,1,0,39.1,1096.6,1
5649,1,0,1,0,33,1,0,2,0,0,0,0,0,0,0,0,1,20.05,669.45,0
5650,0,0,1,1,39,1,0,0,1,1,1,0,0,0,1,0,0,59.8,2343.85,0
5651,1,0,1,0,42,1,1,1,0,0,1,1,0,1,0,1,0,84.3,3588.4,1
5652,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,48.6,48.6,1
5653,1,0,0,0,7,1,0,1,0,0,0,0,1,1,0,1,0,79.0,522.95,1
5654,0,1,1,0,70,1,0,1,1,1,1,0,1,0,2,0,3,105.35,7511.9,0
5655,0,0,0,0,65,1,1,2,0,0,0,0,0,1,2,1,2,25.1,1725.0,1
5656,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,49.75,49.75,0
5657,0,0,1,0,18,1,1,1,0,0,0,0,1,1,0,1,0,94.75,1691.9,1
5658,0,0,1,0,24,1,1,1,0,0,0,0,1,1,0,1,0,93.0,2248.05,1
5659,0,0,0,0,63,1,1,0,1,0,1,1,0,1,2,1,2,71.9,4479.2,1
5660,1,0,0,1,44,1,1,0,0,1,0,0,1,1,1,1,1,77.55,3471.1,1
5661,0,0,0,0,4,1,0,2,0,0,0,0,0,1,0,1,0,19.85,63.0,1
5662,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,70.25,70.25,1
5663,1,0,1,1,37,1,1,1,0,0,0,0,1,1,0,1,0,95.25,3314.15,1
5664,1,1,0,0,10,1,0,1,0,0,1,0,0,1,0,1,3,84.6,865.55,1
5665,0,0,0,0,34,0,0,0,0,0,0,0,0,1,0,1,2,25.05,852.7,1
5666,0,0,1,0,35,0,0,0,1,0,1,0,1,0,1,0,3,53.15,1930.9,0
5667,1,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,20.15,91.4,0
5668,1,1,1,0,39,1,1,1,0,0,0,1,1,1,0,1,0,101.25,3949.15,1
5669,0,1,1,0,43,1,0,1,0,1,1,0,1,1,1,1,2,100.55,4304.0,1
5670,1,0,1,1,17,1,1,2,0,0,0,0,0,0,0,0,1,24.1,409.9,0
5671,1,0,1,0,61,1,1,2,0,0,0,0,0,0,2,0,2,25.3,1554.9,0
5672,1,0,1,0,49,1,1,0,1,1,1,0,0,0,1,0,0,71.8,3472.05,0
5673,0,0,0,0,4,1,0,2,0,0,0,0,0,0,1,0,1,19.7,117.8,0
5674,1,0,1,1,64,0,0,0,0,1,1,1,0,0,2,0,0,49.85,3210.35,0
5675,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,1,69.6,207.4,1
5676,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,19.75,19.75,0
5677,0,0,1,0,40,1,0,1,0,1,1,0,0,0,1,0,0,80.8,3132.75,0
5678,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,60.0,60.0,1
5679,0,0,0,0,8,1,1,1,0,0,0,0,0,1,0,1,0,86.55,649.65,1
5680,1,1,1,0,1,1,0,2,0,0,0,0,0,1,0,1,1,20.85,20.85,1
5681,1,1,1,0,34,1,0,0,0,0,1,1,1,0,1,0,2,64.2,2106.3,0
5682,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.0,35.0,0
5683,1,0,0,0,39,0,0,0,0,0,1,0,1,1,0,1,0,50.75,2011.4,1
5684,1,1,1,0,58,1,0,1,1,1,0,1,1,1,1,1,3,105.5,6205.5,1
5685,0,0,1,1,45,1,0,2,0,0,0,0,0,0,2,0,0,19.2,903.7,0
5686,0,1,0,0,6,1,0,1,1,0,0,0,1,1,0,1,2,85.15,503.6,1
5687,0,0,0,0,43,1,0,1,1,1,1,1,0,1,1,1,3,90.65,3882.3,1
5688,0,0,1,1,41,1,0,2,0,0,0,0,0,1,2,1,1,20.0,879.8,1
5689,0,0,0,0,5,1,0,1,0,1,0,0,0,1,0,1,0,74.65,383.65,1
5690,0,0,0,0,72,0,0,0,1,0,1,1,1,1,2,1,3,61.2,4390.25,1
5691,0,0,0,0,4,1,0,2,0,0,0,0,0,0,1,0,1,19.95,68.2,0
5692,0,0,1,1,9,1,0,0,0,1,0,1,0,0,0,0,1,54.8,452.8,0
5693,0,1,1,0,72,1,1,0,0,0,1,0,1,1,2,1,3,73.45,5329.0,1
5694,1,0,1,0,33,1,0,0,0,0,0,1,0,1,1,1,1,51.45,1758.9,1
5695,1,0,1,0,72,1,1,1,1,0,0,0,0,0,2,0,2,80.45,5737.6,0
5696,0,0,1,0,22,1,0,0,1,0,0,1,0,1,0,1,0,54.2,1152.7,1
5697,1,0,1,0,70,1,1,1,0,1,1,1,1,1,1,1,0,109.5,7674.55,1
5698,0,0,1,1,21,1,1,1,0,1,1,0,1,0,0,0,0,104.4,2157.95,0
5699,0,0,0,0,15,1,0,1,0,0,1,0,1,0,0,0,0,85.3,1219.85,0
5700,0,1,1,0,29,1,1,1,0,0,0,1,0,1,0,1,0,79.3,2414.55,1
5701,1,0,1,1,15,1,0,0,0,1,1,1,1,0,0,0,2,76.5,1155.6,0
5702,0,1,1,1,71,1,1,1,1,1,0,0,1,1,0,1,3,105.1,7548.1,1
5703,0,1,0,0,72,1,1,2,0,0,0,0,0,0,2,0,2,25.4,1809.35,0
5704,1,0,1,0,19,1,1,1,0,0,0,0,1,1,0,1,0,86.85,1564.4,1
5705,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,19.65,19.65,0
5706,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,75.7,75.7,1
5707,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,45.55,84.4,0
5708,1,1,1,1,11,1,1,1,0,0,1,0,0,1,0,1,3,78.1,864.85,1
5709,1,0,0,0,12,1,0,2,0,0,0,0,0,0,1,0,1,19.3,228.75,0
5710,1,0,1,0,70,1,1,1,0,1,1,1,1,1,2,1,0,110.5,7752.05,1
5711,1,1,1,0,20,1,1,1,0,0,1,0,1,0,0,0,0,90.8,1951.0,0
5712,1,0,0,0,23,1,0,2,0,0,0,0,0,1,0,1,2,20.3,470.6,1
5713,0,1,0,0,49,1,1,0,1,1,1,1,0,0,2,0,3,81.35,4060.9,0
5714,1,0,1,1,4,1,1,1,0,1,0,0,1,1,0,1,0,97.95,384.5,1
5715,0,0,0,0,32,1,1,1,1,1,0,1,1,1,0,1,3,108.15,3432.9,1
5716,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,55.3,108.65,1
5717,0,1,1,0,69,0,0,0,1,1,0,0,1,0,2,0,3,56.55,3952.65,0
5718,0,0,0,0,6,1,0,1,0,0,0,0,1,1,0,1,3,80.5,463.05,1
5719,1,0,1,1,24,1,0,2,0,0,0,0,0,1,2,1,1,19.7,494.05,1
5720,1,0,0,0,32,1,1,1,0,1,1,0,1,1,1,1,3,104.05,3416.85,1
5721,1,0,0,0,27,1,0,0,1,1,0,0,0,0,2,0,2,52.85,1498.65,0
5722,1,1,1,0,27,1,1,1,1,0,0,1,1,1,0,1,2,104.3,2867.75,1
5723,0,0,0,0,58,1,1,1,0,0,0,1,0,0,0,0,2,80.65,4807.35,0
5724,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,71.35,71.35,1
5725,1,0,1,1,18,1,1,2,0,0,0,0,0,1,2,1,3,24.65,471.35,1
5726,1,0,1,1,47,1,0,2,0,0,0,0,0,1,2,1,2,21.3,1041.8,1
5727,1,0,1,1,70,1,1,1,0,1,1,1,1,1,2,1,0,110.2,7689.8,1
5728,1,0,0,0,13,1,1,1,0,1,1,1,0,0,0,0,0,89.4,1132.35,0
5729,1,0,1,1,36,1,0,0,1,0,0,0,0,0,0,0,3,51.05,1815.0,0
5730,0,0,0,0,67,1,0,2,0,0,0,0,0,1,2,1,1,19.8,1311.3,1
5731,1,0,0,0,10,1,0,2,0,0,0,0,0,1,0,1,1,19.9,199.45,1
5732,0,1,0,0,19,1,0,1,1,0,0,0,0,1,0,1,0,87.3,1637.3,1
5733,1,0,1,1,71,1,0,2,0,0,0,0,0,0,2,0,2,19.85,1326.35,0
5734,0,0,1,1,72,1,1,0,1,1,1,1,1,1,2,1,1,89.4,6376.55,1
5735,1,0,1,1,48,1,0,2,0,0,0,0,0,0,2,0,1,20.0,935.9,0
5736,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,20.05,20.05,0
5737,0,0,1,1,18,1,0,0,1,0,1,1,1,0,0,0,0,83.25,1611.15,0
5738,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,20.6,20.6,0
5739,0,1,1,0,67,1,1,1,0,1,0,1,1,0,2,0,2,102.9,6989.7,0
5740,0,0,1,1,69,0,0,0,1,0,1,1,0,0,2,0,1,39.1,2779.5,0
5741,0,0,0,0,19,1,1,1,0,1,0,0,1,1,0,1,0,99.95,1931.75,1
5742,0,1,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,114.5,8331.95,1
5743,1,1,0,0,38,1,0,2,0,0,0,0,0,0,2,0,1,20.2,735.9,0
5744,0,1,1,0,40,1,0,0,0,0,0,0,0,0,1,0,0,55.8,2283.3,0
5745,1,0,1,1,61,1,1,2,0,0,0,0,0,1,2,1,1,24.2,1445.2,1
5746,1,0,0,0,10,1,1,1,0,1,0,0,0,1,0,1,3,81.0,818.05,1
5747,0,0,1,0,32,1,1,0,1,0,0,1,1,1,1,1,3,72.8,2333.05,1
5748,1,0,0,0,21,1,1,1,0,1,0,0,1,1,0,1,3,99.85,1992.55,1
5749,1,1,0,0,59,1,1,1,0,0,1,0,1,1,1,1,0,99.5,5890.0,1
5750,1,1,1,0,13,1,0,1,0,0,0,0,0,1,0,1,0,70.15,916.75,1
5751,1,0,0,0,47,1,0,2,0,0,0,0,0,0,2,0,3,20.25,1029.8,0
5752,0,0,1,1,69,1,1,2,0,0,0,0,0,1,2,1,2,26.0,1796.55,1
5753,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1,3,19.9,33.7,1
5754,1,0,1,1,22,1,0,2,0,0,0,0,0,0,0,0,2,19.05,454.05,0
5755,0,1,1,0,15,1,1,1,1,0,1,0,1,1,0,1,0,96.5,1392.25,1
5756,1,0,0,0,53,1,0,2,0,0,0,0,0,0,2,0,3,19.85,1049.6,0
5757,1,1,1,0,28,1,1,2,0,0,0,0,0,0,0,0,1,25.7,734.6,0
5758,0,0,0,0,22,1,0,2,0,0,0,0,0,0,1,0,1,20.3,475.1,0
5759,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,70.15,70.15,1
5760,0,1,1,0,16,1,0,1,0,0,1,1,0,1,0,1,0,91.55,1540.05,1
5761,1,0,1,1,48,0,0,0,1,1,0,1,0,0,2,0,1,39.4,1978.65,0
5762,0,1,1,0,30,1,1,1,1,1,1,1,1,1,0,1,2,105.7,3181.8,1
5763,1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,0,70.25,229.7,1
5764,0,1,0,0,57,1,1,1,1,0,0,1,0,0,2,0,0,93.75,5625.55,0
5765,1,1,1,0,68,1,1,1,1,1,0,0,0,1,1,1,3,96.55,6581.9,1
5766,1,0,1,0,23,1,0,0,0,0,0,1,1,0,1,0,2,60.0,1347.15,0
5767,1,0,1,0,65,1,0,0,0,0,0,1,1,1,2,1,3,59.8,3808.2,1
5768,0,0,1,0,44,1,0,1,0,0,0,0,1,1,1,1,2,90.65,3974.15,1
5769,1,0,1,1,71,1,1,1,1,1,1,0,1,1,2,1,2,109.0,7661.8,1
5770,1,0,1,0,37,1,1,0,1,0,1,1,0,0,1,0,3,68.1,2479.25,0
5771,1,0,0,0,12,1,0,2,0,0,0,0,0,0,0,0,1,20.4,266.6,0
5772,0,0,1,1,69,1,1,0,0,1,1,1,1,1,2,1,2,81.95,5601.4,1
5773,1,0,0,0,35,1,0,0,1,1,1,0,0,0,0,0,0,60.55,1982.6,0
5774,0,0,0,0,5,1,0,0,0,1,0,1,0,1,0,1,2,65.6,339.9,1
5775,0,0,1,1,58,1,1,1,0,0,0,0,1,0,2,0,2,82.5,4828.05,0
5776,0,0,1,0,72,1,1,0,1,1,1,1,0,1,2,1,2,82.3,5980.55,1
5777,0,0,1,0,72,1,1,0,1,1,1,1,0,0,2,0,1,68.15,4808.7,0
5778,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.3,20.3,0
5779,1,0,0,0,39,1,0,1,1,0,1,1,1,1,1,1,0,95.55,3692.85,1
5780,0,0,1,1,53,1,0,2,0,0,0,0,0,0,1,0,3,20.2,1068.15,0
5781,1,0,0,0,27,1,0,1,0,0,1,1,0,1,0,1,0,89.2,2383.6,1
5782,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,69.65,69.65,1
5783,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,89.3,89.3,1
5784,1,0,1,0,18,1,0,1,1,0,0,0,0,0,0,0,0,74.8,1438.05,0
5785,0,0,1,1,46,1,0,2,0,0,0,0,0,1,2,1,1,20.2,917.45,1
5786,1,0,1,0,72,1,1,0,1,0,1,1,1,1,2,1,3,84.4,6096.45,1
5787,1,0,0,0,36,1,0,1,0,0,1,1,0,1,0,1,0,87.55,3078.1,1
5788,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,25.15,99.95,1
5789,1,0,0,0,25,1,0,2,0,0,0,0,0,0,2,0,3,19.8,475.2,0
5790,1,0,1,1,40,0,0,0,0,1,0,0,1,1,0,1,0,50.85,2036.55,1
5791,0,0,1,0,63,1,1,1,0,1,1,0,1,1,0,1,0,102.4,6444.05,1
5792,1,1,0,0,15,1,0,1,1,0,1,1,0,1,0,1,1,96.3,1426.75,1
5793,0,0,0,0,14,1,1,0,0,1,0,0,0,1,0,1,3,55.5,767.55,1
5794,0,1,1,0,72,1,1,1,0,1,1,1,1,1,2,1,2,109.75,7932.5,1
5795,0,0,0,0,39,1,1,1,1,1,0,0,1,1,0,1,0,106.4,4040.65,1
5796,1,0,1,1,47,0,0,0,1,1,1,0,1,1,2,1,3,60.0,2768.65,1
5797,0,0,1,0,19,1,1,1,1,1,0,1,0,1,0,1,3,88.8,1672.35,1
5798,1,0,0,0,5,1,1,1,0,0,0,0,1,1,0,1,0,85.2,474.8,1
5799,1,0,0,0,13,0,0,0,0,0,0,0,0,1,0,1,0,35.1,446.1,1
5800,1,0,0,0,17,1,1,1,0,0,1,0,0,0,0,0,2,80.05,1345.65,0
5801,0,1,1,0,34,1,1,1,0,0,0,0,0,1,0,1,0,75.55,2425.4,1
5802,1,0,0,0,42,1,0,0,0,1,0,0,0,1,0,1,0,49.55,2077.95,1
5803,0,0,1,0,5,1,1,1,0,1,0,0,0,1,0,1,0,81.3,416.3,1
5804,1,0,1,1,71,1,1,2,0,0,0,0,0,0,2,0,3,23.9,1663.5,0
5805,0,1,1,0,19,1,0,0,1,0,1,0,1,0,0,0,2,66.4,1286.05,0
5806,1,0,0,1,2,1,0,2,0,0,0,0,0,1,0,1,0,19.6,35.85,1
5807,0,0,0,0,57,1,0,2,0,0,0,0,0,0,2,0,3,18.8,1094.35,0
5808,0,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,0,108.4,7719.5,1
5809,1,0,0,0,6,1,0,1,0,1,0,0,0,1,0,1,1,85.95,514.6,1
5810,1,0,1,1,17,1,1,1,0,0,0,0,0,1,0,1,0,85.45,1451.6,1
5811,0,0,1,0,61,1,1,0,0,1,1,0,1,0,2,0,2,80.9,4932.5,0
5812,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,71.0,71.0,1
5813,0,0,1,1,48,1,1,1,1,1,1,1,1,0,2,0,3,111.8,5443.65,0
5814,0,0,0,0,16,1,0,2,0,0,0,0,0,1,0,1,3,20.6,330.25,1
5815,0,1,0,0,9,1,1,1,0,0,0,0,0,1,0,1,0,85.05,746.5,1
5816,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,44.6,122.7,0
5817,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,44.4,44.4,1
5818,0,0,0,0,65,1,1,1,0,1,1,0,1,0,2,0,3,105.1,6631.85,0
5819,1,0,1,1,70,1,1,1,1,1,1,1,1,1,2,1,3,115.15,8250.0,1
5820,0,0,1,0,60,1,0,0,1,0,0,0,1,1,1,1,1,59.8,3561.15,1
5821,1,0,1,0,69,1,1,2,0,0,0,0,0,1,1,1,0,26.3,1763.55,1
5822,1,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,0,70.55,2419.0,0
5823,1,0,0,0,22,1,0,2,0,0,0,0,0,1,0,1,1,20.05,470.2,1
5824,0,0,1,1,66,1,1,0,0,1,1,0,1,0,2,0,2,79.85,5234.95,0
5825,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,70.3,70.3,1
5826,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,2,79.35,79.35,1
5827,0,0,1,1,34,1,1,1,0,0,1,0,0,1,0,1,3,90.05,3097.0,1
5828,1,0,1,1,72,1,1,2,0,0,0,0,0,0,2,0,2,24.45,1709.1,0
5829,0,0,1,1,31,0,0,0,1,0,1,1,1,0,1,0,0,59.95,1848.8,0
